A1BG	0
A1BG-AS1	3
A1CF	0
A2M	2090
A2M-AS1	363
A2ML1	7
A2ML1-AS1	0
A2ML1-AS2	0
A2MP1	85
A3GALT2	27
A4GALT	0
A4GNT	0
AA06	0
AAAS	1170
AACS	1280
AACSP1	14
AADAC	4
AADACL2	0
AADACL2-AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	95
AAED1	590
AAGAB	4884
AAK1	592
AAMDC	1269
AAMP	2623
AANAT	0
AAR2	2648
AARD	25
AARS	907
AARS2	861
AARSD1	295
AASDH	488
AASDHPPT	2213
AASS	2205
AATBC	0
AATF	720
AATK	20
AATK-AS1	0
AB015752.3	173
AB019440.50	0
ABAT	309
ABBA01000934.1	179
ABC11-4932300O16.1	5
ABC12-47043100G14.2	0
ABC12-47964100C23.1	0
ABC13-47488600E17.1	0
ABC13-47656900H15.1	0
ABC14-1188822O7.1	0
ABC7-42389800N19.1	1848
ABC7-42404400C24.1	13
ABC7-42418200C9.1	0
ABC7-43046700E7.1	0
ABC7-481722F1.2	0
ABCA1	410
ABCA10	48
ABCA11P	38
ABCA12	13
ABCA13	5
ABCA17P	23
ABCA2	335
ABCA3	839
ABCA4	1
ABCA5	930
ABCA6	22
ABCA7	195
ABCA8	851
ABCA9	16
ABCA9-AS1	0
ABCB1	3207
ABCB10	621
ABCB11	65
ABCB4	1684
ABCB5	11
ABCB6	311
ABCB7	972
ABCB8	326
ABCB9	266
ABCC1	721
ABCC10	212
ABCC11	4
ABCC12	0
ABCC13	0
ABCC2	10
ABCC3	12
ABCC4	67
ABCC5	1538
ABCC5-AS1	15
ABCC6	241
ABCC6P1	79
ABCC6P2	40
ABCC8	0
ABCC9	31
ABCD1	1906
ABCD1P2	0
ABCD1P3	0
ABCD1P4	0
ABCD1P5	0
ABCD2	16897
ABCD3	4125
ABCD4	240
ABCE1	1243
ABCF1	3591
ABCF2	1115
ABCF2P2	0
ABCF3	832
ABCG1	1012
ABCG2	69
ABCG4	7
ABCG5	0
ABCG8	12
ABHD1	46
ABHD10	1532
ABHD11	138
ABHD11-AS1	0
ABHD12	734
ABHD12B	0
ABHD13	5024
ABHD14A	754
ABHD14A-ACY1	57
ABHD14B	469
ABHD15	709
ABHD15-AS1	0
ABHD16A	482
ABHD17A	1007
ABHD17AP1	0
ABHD17AP3	0
ABHD17AP4	6
ABHD17AP5	0
ABHD17AP6	0
ABHD17AP7	0
ABHD17AP8	0
ABHD17AP9	0
ABHD17B	2820
ABHD17C	658
ABHD18	605
ABHD2	2227
ABHD3	246
ABHD4	335
ABHD5	580
ABHD6	412
ABHD8	504
ABI1	1814
ABI1P1	0
ABI2	836
ABI3	0
ABI3BP	1
ABL1	11481
ABL2	941
ABLIM1	826
ABLIM2	1546
ABLIM3	362
ABO	14
ABR	1258
ABRA	0
ABRACL	1123
ABT1	1326
ABTB1	81
ABTB2	320
AC000032.2	0
AC000035.3	0
AC000036.4	0
AC000041.8	733
AC000067.1	0
AC000068.5	0
AC000077.2	0
AC000095.12	147
AC000099.1	0
AC000111.3	0
AC000111.6	0
AC000120.7	0
AC000123.4	0
AC000124.1	0
AC000362.1	0
AC000370.2	0
AC002056.5	0
AC002064.4	0
AC002064.5	0
AC002066.1	0
AC002076.10	10
AC002115.9	0
AC002116.7	860
AC002116.8	94
AC002117.1	9
AC002127.4	0
AC002128.5	0
AC002306.1	0
AC002310.10	0
AC002310.11	36
AC002310.12	54
AC002310.13	0
AC002310.7	5
AC002366.3	0
AC002368.4	15
AC002383.2	0
AC002386.1	0
AC002398.11	5
AC002398.12	0
AC002398.13	0
AC002398.9	1254
AC002401.1	0
AC002407.3	0
AC002429.5	0
AC002451.3	1
AC002454.1	3
AC002456.2	0
AC002463.3	0
AC002465.2	0
AC002467.7	61
AC002472.11	0
AC002472.16	0
AC002472.8	0
AC002480.2	0
AC002480.3	0
AC002480.4	0
AC002480.5	0
AC002486.2	0
AC002511.2	0
AC002511.3	0
AC002519.6	0
AC002523.1	0
AC002539.1	0
AC002543.2	0
AC002550.5	0
AC002551.1	0
AC002985.3	31
AC003002.4	0
AC003002.6	40
AC003005.2	8
AC003005.4	9
AC003006.7	35
AC003009.1	0
AC003045.1	0
AC003075.4	4
AC003084.2	0
AC003088.1	267
AC003090.1	3
AC003092.1	0
AC003092.2	0
AC003101.1	0
AC003104.1	0
AC003682.16	11
AC003956.1	18
AC003958.2	0
AC003958.6	0
AC003973.4	0
AC003973.5	0
AC003984.1	0
AC003985.1	0
AC003986.5	7
AC003986.6	0
AC003986.7	21
AC003988.1	0
AC003991.3	0
AC004009.3	0
AC004012.1	80
AC004014.3	0
AC004019.13	0
AC004051.2	0
AC004054.1	0
AC004057.1	1801
AC004063.1	0
AC004066.3	0
AC004069.2	766
AC004070.1	0
AC004076.7	0
AC004076.9	10
AC004112.4	0
AC004129.7	0
AC004156.3	16
AC004158.3	0
AC004160.4	0
AC004221.2	0
AC004231.2	0
AC004237.1	0
AC004257.1	0
AC004381.6	211
AC004381.7	0
AC004381.8	0
AC004448.5	0
AC004461.4	0
AC004471.10	4
AC004471.9	0
AC004485.3	0
AC004490.1	0
AC004535.2	0
AC004538.3	0
AC004540.4	1
AC004540.5	24
AC004543.2	0
AC004549.6	0
AC004556.1	30
AC004593.3	25
AC004623.2	0
AC004637.1	0
AC004691.5	0
AC004692.4	0
AC004702.2	0
AC004744.3	0
AC004754.3	268
AC004837.4	0
AC004837.5	0
AC004840.8	0
AC004854.5	0
AC004862.6	0
AC004866.3	0
AC004869.2	0
AC004869.3	0
AC004870.3	2
AC004870.4	6
AC004878.2	0
AC004878.8	0
AC004893.11	86
AC004895.4	0
AC004899.3	0
