A1BG	0
A1BG-AS1	4
A1CF	0
A2M	20
A2M-AS1	159
A2ML1	0
A2ML1-AS1	34
A2ML1-AS2	0
A2MP1	11
A3GALT2	85
A4GALT	0
A4GNT	0
AA06	0
AAAS	4
AACS	12
AACSP1	1
AADAC	0
AADACL2	0
AADACL2-AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	6
AAED1	11
AAGAB	38
AAK1	3
AAMDC	3
AAMP	15
AANAT	1
AAR2	60
AARD	1
AARS	6
AARS2	94
AARSD1	4
AASDH	21
AASDHPPT	32
AASS	57
AATBC	5
AATF	4
AATK	1
AATK-AS1	0
AB015752.3	58
AB019440.50	0
ABAT	2
ABBA01000934.1	2
ABC11-4932300O16.1	0
ABC12-47043100G14.2	0
ABC12-47964100C23.1	1
ABC13-47488600E17.1	0
ABC13-47656900H15.1	2
ABC14-1188822O7.1	0
ABC7-42389800N19.1	706
ABC7-42404400C24.1	0
ABC7-42418200C9.1	1
ABC7-43046700E7.1	16
ABC7-481722F1.2	1
ABCA1	10
ABCA10	7
ABCA11P	0
ABCA12	0
ABCA13	0
ABCA17P	0
ABCA2	2
ABCA3	3
ABCA4	0
ABCA5	35
ABCA6	5
ABCA7	1
ABCA8	6
ABCA9	3
ABCA9-AS1	0
ABCB1	12
ABCB10	9
ABCB11	1
ABCB4	100
ABCB5	0
ABCB6	0
ABCB7	7
ABCB8	8
ABCB9	13
ABCC1	10
ABCC10	5
ABCC11	1
ABCC12	0
ABCC13	0
ABCC2	1
ABCC3	0
ABCC4	1
ABCC5	13
ABCC5-AS1	4
ABCC6	2
ABCC6P1	1
ABCC6P2	2
ABCC8	0
ABCC9	1
ABCD1	52
ABCD1P2	0
ABCD1P3	0
ABCD1P4	0
ABCD1P5	0
ABCD2	792
ABCD3	29
ABCD4	6
ABCE1	17
ABCF1	56
ABCF2	22
ABCF2P2	0
ABCF3	22
ABCG1	13
ABCG2	1
ABCG4	0
ABCG5	0
ABCG8	2
ABHD1	1
ABHD10	20
ABHD11	28
ABHD11-AS1	0
ABHD12	4
ABHD12B	1
ABHD13	523
ABHD14A	6
ABHD14A-ACY1	2
ABHD14B	3
ABHD15	24
ABHD15-AS1	72
ABHD16A	8
ABHD17A	60
ABHD17AP1	8
ABHD17AP3	0
ABHD17AP4	0
ABHD17AP5	0
ABHD17AP6	0
ABHD17AP7	0
ABHD17AP8	0
ABHD17AP9	0
ABHD17B	46
ABHD17C	8
ABHD18	17
ABHD2	16
ABHD3	5
ABHD4	17
ABHD5	20
ABHD6	2
ABHD8	9
ABI1	16
ABI1P1	0
ABI2	2
ABI3	0
ABI3BP	0
ABL1	58
ABL2	15
ABLIM1	5
ABLIM2	19
ABLIM3	7
ABO	3
ABR	3
ABRA	2
ABRACL	5
ABT1	130
ABTB1	3
ABTB2	22
AC000032.2	0
AC000035.3	2
AC000036.4	0
AC000041.8	0
AC000067.1	0
AC000068.5	76
AC000077.2	0
AC000095.12	0
AC000099.1	0
AC000111.3	0
AC000111.6	0
AC000120.7	0
AC000123.4	0
AC000124.1	0
AC000362.1	0
AC000370.2	1
AC002056.5	1
AC002064.4	0
AC002064.5	19
AC002066.1	0
AC002076.10	4
AC002115.9	0
AC002116.7	114
AC002116.8	28
AC002117.1	12
AC002127.4	0
AC002128.5	2
AC002306.1	0
AC002310.10	0
AC002310.11	181
AC002310.12	6
AC002310.13	175
AC002310.7	4
AC002366.3	0
AC002368.4	13
AC002383.2	0
AC002386.1	0
AC002398.11	1
AC002398.12	6
AC002398.13	0
AC002398.9	26
AC002401.1	4
AC002407.3	0
AC002429.5	0
AC002451.3	4
AC002454.1	0
AC002456.2	0
AC002463.3	1
AC002465.2	0
AC002467.7	7
AC002472.11	3
AC002472.16	0
AC002472.8	6
AC002480.2	0
AC002480.3	0
AC002480.4	0
AC002480.5	0
AC002486.2	0
AC002511.2	0
AC002511.3	0
AC002519.6	0
AC002523.1	0
AC002539.1	0
AC002543.2	0
AC002550.5	17
AC002551.1	0
AC002985.3	1
AC003002.4	40
AC003002.6	0
AC003005.2	3
AC003005.4	1
AC003006.7	4
AC003009.1	0
AC003045.1	0
AC003075.4	0
AC003084.2	2
AC003088.1	13
AC003090.1	0
AC003092.1	0
AC003092.2	1
AC003101.1	2
AC003104.1	26
AC003682.16	7
AC003956.1	4
AC003958.2	81
AC003958.6	0
AC003973.4	0
AC003973.5	0
AC003984.1	0
AC003985.1	0
AC003986.5	0
AC003986.6	0
AC003986.7	39
AC003988.1	5
AC003991.3	1
AC004009.3	22
AC004012.1	10
AC004014.3	2
AC004019.13	5
AC004051.2	19
AC004054.1	0
AC004057.1	0
AC004063.1	0
AC004066.3	0
AC004069.2	7
AC004070.1	0
AC004076.7	525
AC004076.9	3
AC004112.4	0
AC004129.7	0
AC004156.3	0
AC004158.3	0
AC004160.4	3
AC004221.2	0
AC004231.2	39
AC004237.1	3
AC004257.1	2
AC004381.6	3
AC004381.7	18
AC004381.8	6
AC004448.5	0
AC004461.4	1
AC004471.10	4
AC004471.9	11
AC004485.3	0
AC004490.1	0
AC004535.2	0
AC004538.3	0
AC004540.4	0
AC004540.5	0
AC004543.2	0
AC004549.6	10
AC004556.1	78
AC004593.3	2
AC004623.2	0
AC004637.1	0
AC004691.5	0
AC004692.4	0
AC004702.2	117
AC004744.3	1
AC004754.3	0
AC004837.4	0
AC004837.5	0
AC004840.8	1
AC004854.5	8
AC004862.6	0
AC004866.3	0
AC004869.2	0
AC004869.3	0
AC004870.3	0
AC004870.4	0
AC004878.2	0
AC004878.8	0
AC004893.11	19
AC004895.4	0
AC004899.3	0
AC004901.1	0
AC004906.3	0
AC004920.3	0
AC004941.3	0
AC004947.2	0
AC004951.5	0
AC004951.6	231
AC004967.7	61
AC004980.7	28
AC004980.8	0
AC004980.9	35
AC004985.12	0
AC004988.1	2
AC005008.2	0
AC005009.1	1
AC005009.2	3
AC005013.5	1
AC005019.2	0
AC005019.3	0
AC005033.6	0
AC005037.3	1
AC005041.11	0
AC005042.5	5
AC005062.2	0
