A1BG	0
A1BG-AS1	1
A1CF	0
A2M	32
A2M-AS1	136
A2ML1	0
A2ML1-AS1	40
A2ML1-AS2	0
A2MP1	2
A3GALT2	127
A4GALT	0
A4GNT	0
AA06	0
AAAS	6
AACS	12
AACSP1	2
AADAC	0
AADACL2	0
AADACL2-AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	6
AAED1	22
AAGAB	51
AAK1	6
AAMDC	4
AAMP	11
AANAT	0
AAR2	79
AARD	1
AARS	8
AARS2	96
AARSD1	5
AASDH	19
AASDHPPT	30
AASS	55
AATBC	2
AATF	5
AATK	1
AATK-AS1	1
AB015752.3	165
AB019440.50	1
ABAT	3
ABBA01000934.1	6
ABC11-4932300O16.1	0
ABC12-47043100G14.2	1
ABC12-47964100C23.1	0
ABC13-47488600E17.1	0
ABC13-47656900H15.1	10
ABC14-1188822O7.1	0
ABC7-42389800N19.1	620
ABC7-42404400C24.1	0
ABC7-42418200C9.1	0
ABC7-43046700E7.1	13
ABC7-481722F1.2	2
ABCA1	14
ABCA10	8
ABCA11P	0
ABCA12	0
ABCA13	0
ABCA17P	0
ABCA2	3
ABCA3	4
ABCA4	0
ABCA5	54
ABCA6	6
ABCA7	1
ABCA8	5
ABCA9	4
ABCA9-AS1	0
ABCB1	13
ABCB10	12
ABCB11	5
ABCB4	125
ABCB5	0
ABCB6	0
ABCB7	9
ABCB8	7
ABCB9	16
ABCC1	18
ABCC10	5
ABCC11	1
ABCC12	1
ABCC13	0
ABCC2	1
ABCC3	0
ABCC4	1
ABCC5	9
ABCC5-AS1	6
ABCC6	1
ABCC6P1	0
ABCC6P2	1
ABCC8	0
ABCC9	1
ABCD1	85
ABCD1P2	0
ABCD1P3	0
ABCD1P4	0
ABCD1P5	0
ABCD2	785
ABCD3	42
ABCD4	8
ABCE1	20
ABCF1	57
ABCF2	21
ABCF2P2	0
ABCF3	14
ABCG1	11
ABCG2	1
ABCG4	0
ABCG5	0
ABCG8	1
ABHD1	1
ABHD10	25
ABHD11	21
ABHD11-AS1	0
ABHD12	8
ABHD12B	0
ABHD13	616
ABHD14A	4
ABHD14A-ACY1	3
ABHD14B	4
ABHD15	45
ABHD15-AS1	103
ABHD16A	8
ABHD17A	56
ABHD17AP1	13
ABHD17AP3	0
ABHD17AP4	0
ABHD17AP5	0
ABHD17AP6	2
ABHD17AP7	0
ABHD17AP8	0
ABHD17AP9	0
ABHD17B	61
ABHD17C	16
ABHD18	19
ABHD2	32
ABHD3	5
ABHD4	21
ABHD5	27
ABHD6	2
ABHD8	8
ABI1	28
ABI1P1	0
ABI2	4
ABI3	0
ABI3BP	0
ABL1	72
ABL2	20
ABLIM1	7
ABLIM2	23
ABLIM3	25
ABO	6
ABR	3
ABRA	0
ABRACL	11
ABT1	163
ABTB1	4
ABTB2	21
AC000032.2	0
AC000035.3	1
AC000036.4	0
AC000041.8	0
AC000067.1	0
AC000068.5	89
AC000077.2	0
AC000095.12	0
AC000099.1	0
AC000111.3	0
AC000111.6	0
AC000120.7	11
AC000123.4	0
AC000124.1	0
AC000362.1	0
AC000370.2	2
AC002056.5	0
AC002064.4	0
AC002064.5	24
AC002066.1	0
AC002076.10	0
AC002115.9	0
AC002116.7	112
AC002116.8	18
AC002117.1	14
AC002127.4	1
AC002128.5	2
AC002306.1	0
AC002310.10	0
AC002310.11	147
AC002310.12	13
AC002310.13	135
AC002310.7	5
AC002366.3	0
AC002368.4	8
AC002383.2	1
AC002386.1	0
AC002398.11	1
AC002398.12	4
AC002398.13	0
AC002398.9	57
AC002401.1	5
AC002407.3	1
AC002429.5	0
AC002451.3	2
AC002454.1	0
AC002456.2	1
AC002463.3	3
AC002465.2	0
AC002467.7	7
AC002472.11	2
AC002472.16	0
AC002472.8	2
AC002480.2	0
AC002480.3	0
AC002480.4	0
AC002480.5	0
AC002486.2	0
AC002511.2	0
AC002511.3	0
AC002519.6	0
AC002523.1	0
AC002539.1	0
AC002543.2	0
AC002550.5	13
AC002551.1	0
AC002985.3	1
AC003002.4	12
AC003002.6	1
AC003005.2	4
AC003005.4	1
AC003006.7	5
AC003009.1	0
AC003045.1	0
AC003075.4	1
AC003084.2	0
AC003088.1	13
AC003090.1	0
AC003092.1	0
AC003092.2	2
AC003101.1	2
AC003104.1	44
AC003682.16	3
AC003956.1	2
AC003958.2	93
AC003958.6	0
AC003973.4	0
AC003973.5	0
AC003984.1	0
AC003985.1	0
AC003986.5	0
AC003986.6	0
AC003986.7	45
AC003988.1	12
AC003991.3	2
AC004009.3	46
AC004012.1	12
AC004014.3	0
AC004019.13	7
AC004051.2	12
AC004054.1	0
AC004057.1	0
AC004063.1	0
AC004066.3	0
AC004069.2	5
AC004070.1	0
AC004076.7	345
AC004076.9	3
AC004112.4	0
AC004129.7	0
AC004156.3	5
AC004158.3	0
AC004160.4	0
AC004221.2	0
AC004231.2	44
AC004237.1	2
AC004257.1	2
AC004381.6	2
AC004381.7	15
AC004381.8	0
AC004448.5	0
AC004461.4	1
AC004471.10	5
AC004471.9	4
AC004485.3	0
AC004490.1	0
AC004535.2	0
AC004538.3	0
AC004540.4	0
AC004540.5	1
AC004543.2	0
AC004549.6	16
AC004556.1	64
AC004593.3	6
AC004623.2	1
AC004637.1	0
AC004691.5	0
AC004692.4	0
AC004702.2	157
AC004744.3	3
AC004754.3	0
AC004837.4	0
AC004837.5	2
AC004840.8	1
AC004854.5	5
AC004862.6	0
AC004866.3	0
AC004869.2	0
AC004869.3	0
AC004870.3	0
AC004870.4	0
AC004878.2	1
AC004878.8	0
AC004893.11	19
AC004895.4	0
AC004899.3	0
AC004901.1	0
AC004906.3	0
AC004920.3	0
AC004941.3	0
AC004947.2	0
AC004951.5	0
AC004951.6	290
AC004967.7	82
AC004980.7	40
AC004980.8	0
AC004980.9	37
AC004985.12	0
AC004988.1	0
AC005008.2	0
AC005009.1	0
AC005009.2	1
AC005013.5	0
AC005019.2	0
AC005019.3	1
AC005033.6	0
AC005037.3	1
AC005041.11	0
AC005042.5	1
