A1BG	19
A1BG-AS1	4
A1CF	0
A2M	1954
A2M-AS1	381
A2ML1	3
A2ML1-AS1	0
A2ML1-AS2	0
A2MP1	18
A3GALT2	28
A4GALT	3
A4GNT	0
AA06	0
AAAS	1281
AACS	1344
AACSP1	21
AADAC	0
AADACL2	0
AADACL2-AS1	0
AADACL3	0
AADACL4	0
AADACP1	0
AADAT	119
AAED1	540
AAGAB	4487
AAK1	604
AAMDC	1211
AAMP	2943
AANAT	0
AAR2	2527
AARD	58
AARS	956
AARS2	831
AARSD1	294
AASDH	446
AASDHPPT	1912
AASS	2142
AATBC	3
AATF	694
AATK	20
AATK-AS1	0
AB015752.3	678
AB019440.50	0
ABAT	334
ABBA01000934.1	567
ABC11-4932300O16.1	3
ABC12-47043100G14.2	0
ABC12-47964100C23.1	15
ABC13-47488600E17.1	0
ABC13-47656900H15.1	0
ABC14-1188822O7.1	0
ABC7-42389800N19.1	2054
ABC7-42404400C24.1	21
ABC7-42418200C9.1	0
ABC7-43046700E7.1	4
ABC7-481722F1.2	0
ABCA1	386
ABCA10	37
ABCA11P	21
ABCA12	48
ABCA13	10
ABCA17P	16
ABCA2	308
ABCA3	988
ABCA4	0
ABCA5	1123
ABCA6	37
ABCA7	269
ABCA8	802
ABCA9	18
ABCA9-AS1	0
ABCB1	3083
ABCB10	630
ABCB11	51
ABCB4	1738
ABCB5	7
ABCB6	334
ABCB7	822
ABCB8	284
ABCB9	202
ABCC1	651
ABCC10	166
ABCC11	7
ABCC12	1
ABCC13	0
ABCC2	7
ABCC3	16
ABCC4	49
ABCC5	1642
ABCC5-AS1	0
ABCC6	192
ABCC6P1	43
ABCC6P2	42
ABCC8	0
ABCC9	28
ABCD1	1815
ABCD1P2	0
ABCD1P3	0
ABCD1P4	0
ABCD1P5	0
ABCD2	15341
ABCD3	3758
ABCD4	178
ABCE1	1197
ABCF1	3725
ABCF2	1204
ABCF2P2	0
ABCF3	826
ABCG1	1064
ABCG2	63
ABCG4	12
ABCG5	0
ABCG8	0
ABHD1	32
ABHD10	1387
ABHD11	127
ABHD11-AS1	0
ABHD12	712
ABHD12B	2
ABHD13	4206
ABHD14A	671
ABHD14A-ACY1	152
ABHD14B	472
ABHD15	621
ABHD15-AS1	0
ABHD16A	473
ABHD17A	1003
ABHD17AP1	0
ABHD17AP3	0
ABHD17AP4	0
ABHD17AP5	0
ABHD17AP6	0
ABHD17AP7	0
ABHD17AP8	0
ABHD17AP9	0
ABHD17B	2532
ABHD17C	551
ABHD18	558
ABHD2	2207
ABHD3	224
ABHD4	444
ABHD5	545
ABHD6	443
ABHD8	515
ABI1	1819
ABI1P1	0
ABI2	763
ABI3	0
ABI3BP	2
ABL1	11264
ABL2	962
ABLIM1	762
ABLIM2	1746
ABLIM3	356
ABO	8
ABR	1257
ABRA	0
ABRACL	1167
ABT1	1378
ABTB1	70
ABTB2	300
AC000032.2	0
AC000035.3	0
AC000036.4	0
AC000041.8	1557
AC000067.1	0
AC000068.5	21
AC000077.2	0
AC000095.12	154
AC000099.1	0
AC000111.3	0
AC000111.6	0
AC000120.7	0
AC000123.4	0
AC000124.1	0
AC000362.1	0
AC000370.2	0
AC002056.5	0
AC002064.4	0
AC002064.5	43
AC002066.1	1
AC002076.10	0
AC002115.9	0
AC002116.7	1115
AC002116.8	0
AC002117.1	28
AC002127.4	0
AC002128.5	0
AC002306.1	0
AC002310.10	0
AC002310.11	0
AC002310.12	44
AC002310.13	0
AC002310.7	0
AC002366.3	0
AC002368.4	0
AC002383.2	0
AC002386.1	0
AC002398.11	0
AC002398.12	0
AC002398.13	6
AC002398.9	1255
AC002401.1	0
AC002407.3	0
AC002429.5	0
AC002451.3	18
AC002454.1	3
AC002456.2	4
AC002463.3	0
AC002465.2	0
AC002467.7	57
AC002472.11	0
AC002472.16	0
AC002472.8	0
AC002480.2	0
AC002480.3	0
AC002480.4	0
AC002480.5	0
AC002486.2	0
AC002511.2	0
AC002511.3	0
AC002519.6	0
AC002523.1	0
AC002539.1	0
AC002543.2	0
AC002550.5	0
AC002551.1	0
AC002985.3	17
AC003002.4	149
AC003002.6	21
AC003005.2	6
AC003005.4	3
AC003006.7	61
AC003009.1	0
AC003045.1	0
AC003075.4	5
